tract_fips,location_name,county_name,no_insurance_pct,high_bp_prevalence,heart_disease_prevalence,annual_checkup_pct,smoking_prevalence,diabetes_prevalence,obesity_prevalence,stroke_prevalence,CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,lapophalf,lapop1,lapop10,lalowihalf,lalowi1,lalowi10,health_risk_score,health_risk_category,is_food_desert,combined_risk
06071001103,6071001103,San Bernardino,12.4,29.8,5.7,70.5,11.3,11.9,34.5,3.0,6071001103.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1493.96741742641,16.8267623782158,,359.749174922705,3.19065493345261,,18.860000000000003,High Risk,False,High Risk: Disease Only
06071001104,6071001104,San Bernardino,15.7,31.6,6.4,70.3,13.0,13.9,36.6,3.5,6071001104.0,California,San Bernardino County,1.0,0.0,0.0,0.0,120.790890991688,,,29.7199623137712,,,20.84,Critical Risk,False,High Risk: Disease Only
06071001200,6071001200,San Bernardino,13.0,30.6,5.9,70.8,11.8,12.8,36.7,3.2,6071001200.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4329.37600551173,962.935497760773,,1035.45120221784,156.329909332097,,19.8,High Risk,False,High Risk: Disease Only
06071001305,6071001305,San Bernardino,24.0,30.1,5.9,66.1,17.3,14.7,39.3,3.7,6071001305.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2704.12455415726,3.92388081550598,,1663.89356517792,2.00187802314758,,22.8,Critical Risk,False,High Risk: Disease Only
06071001307,6071001307,San Bernardino,17.4,28.4,5.4,69.2,11.6,13.1,35.6,2.9,6071001307.0,California,San Bernardino County,1.0,0.0,0.0,0.0,430.702003002167,,,79.525507748127,,,19.98,High Risk,False,High Risk: Disease Only
06071001308,6071001308,San Bernardino,18.4,27.4,4.7,66.2,12.6,12.2,36.2,2.7,6071001308.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1.93966639041901,,,0.935364723205566,,,19.78,High Risk,False,High Risk: Disease Only
06071001309,6071001309,San Bernardino,22.6,31.8,6.5,67.7,17.1,15.7,40.2,4.1,6071001309.0,California,San Bernardino County,1.0,0.0,0.0,0.0,196.539934031665,,,102.954042511061,,,23.360000000000003,Critical Risk,False,High Risk: Disease Only
06071001310,6071001310,San Bernardino,16.4,29.1,5.6,68.9,12.0,13.1,36.1,3.1,6071001310.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2926.73089444777,100.741098880768,,982.641398704087,38.5081359148026,,20.060000000000002,Critical Risk,False,High Risk: Disease Only
06071001311,6071001311,San Bernardino,9.8,29.9,5.4,71.2,12.1,13.6,30.6,3.2,6071001311.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2505.07915105671,64.3838806152344,,701.250773219392,18.0230808258057,,17.86,High Risk,False,High Risk: Disease Only
06071001312,6071001312,San Bernardino,11.7,26.3,4.3,69.6,10.3,10.9,32.9,2.5,6071001312.0,California,San Bernardino County,1.0,0.0,1.0,0.0,1650.74430608749,0.0,,503.089459061623,0.0,,17.22,High Risk,False,High Risk: Disease Only
06071001400,6071001400,San Bernardino,16.3,30.4,6.1,70.4,12.8,14.3,37.5,3.6,6071001400.0,California,San Bernardino County,1.0,0.0,0.0,0.0,134.002430200577,,,90.4622049331665,,,20.919999999999998,Critical Risk,False,High Risk: Disease Only
06071001501,6071001501,San Bernardino,22.4,27.0,4.9,65.7,13.8,12.7,38.1,2.8,6071001501.0,California,San Bernardino County,1.0,0.0,0.0,0.0,83.55104637146,,,45.8082109987736,,,21.02,Critical Risk,False,High Risk: Disease Only
06071001503,6071001503,San Bernardino,32.2,29.9,6.0,64.4,20.3,15.6,43.2,3.8,6071001503.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2092.39467251796,,,1334.24247698704,,,25.380000000000003,Critical Risk,False,High Risk: Disease Only
06071001504,6071001504,San Bernardino,20.0,28.9,5.2,69.3,13.4,13.5,36.8,3.3,6071001504.0,California,San Bernardino County,1.0,0.0,1.0,0.0,4995.97465873137,,,2724.59631083906,,,20.880000000000003,Critical Risk,False,High Risk: Disease Only
06071001600,6071001600,San Bernardino,27.4,30.4,6.5,66.5,17.4,16.1,41.4,3.9,6071001600.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2544.29259735672,5.10785506339744,,1697.4496915311,2.74310733689344,,24.360000000000003,Critical Risk,False,High Risk: Disease Only
06071001702,6071001702,San Bernardino,14.6,30.3,6.0,71.0,11.9,13.0,34.5,3.3,6071001702.0,California,San Bernardino County,1.0,0.0,0.0,0.0,792.599897399545,,,325.257145531476,,,19.68,High Risk,False,High Risk: Disease Only
06071001703,6071001703,San Bernardino,11.6,30.3,5.5,70.8,11.7,12.7,32.4,3.0,6071001703.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2436.86485528946,,,395.907461702824,,,18.499999999999996,High Risk,False,High Risk: Disease Only
06071001704,6071001704,San Bernardino,20.4,31.0,6.9,69.5,16.1,15.9,38.0,4.2,6071001704.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1.3064501285553,,,0.529564559459686,,,22.439999999999998,Critical Risk,False,High Risk: Disease Only
06071001706,6071001706,San Bernardino,15.7,27.5,4.5,67.3,12.2,11.9,36.3,2.7,6071001706.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2048.35175277013,,,986.947521114256,,,19.18,High Risk,False,High Risk: Disease Only
06071001707,6071001707,San Bernardino,15.4,29.1,5.6,69.1,12.3,13.8,34.7,3.1,6071001707.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1791.97757673264,,,653.444147795439,,,19.720000000000002,High Risk,False,High Risk: Disease Only
06071001803,6071001803,San Bernardino,14.7,33.0,6.2,71.7,11.4,13.1,33.5,3.3,6071001803.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2706.6710516857,679.356618248858,,929.354072872084,233.261755056214,,20.1,Critical Risk,False,High Risk: Disease Only
06071001804,6071001804,San Bernardino,12.2,27.4,5.1,70.1,10.7,12.7,32.0,2.8,6071001804.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3018.96367418347,46.0376477837563,,743.87622978643,9.73397209495306,,17.88,High Risk,False,High Risk: Disease Only
06071001806,6071001806,San Bernardino,13.0,29.4,5.4,71.2,10.9,13.1,33.8,3.0,6071001806.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4759.99997620448,1693.75294412836,,744.593575637271,106.361581546204,,18.939999999999998,High Risk,False,High Risk: Disease Only
06071001808,6071001808,San Bernardino,13.2,27.1,4.8,69.3,11.0,12.1,35.1,2.7,6071001808.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2829.87348765135,,,685.695920035243,,,18.46,High Risk,False,High Risk: Disease Only
06071001809,6071001809,San Bernardino,16.8,27.0,5.0,68.4,11.5,12.5,35.3,2.8,6071001809.0,California,San Bernardino County,1.0,0.0,1.0,0.0,1027.28211027384,,,376.089500129223,,,19.32,High Risk,False,High Risk: Disease Only
06071001810,6071001810,San Bernardino,19.0,29.7,5.3,69.1,12.2,13.9,37.6,3.0,6071001810.0,California,San Bernardino County,1.0,0.0,1.0,0.0,1722.4985161908,,,536.056609439198,,,21.1,Critical Risk,False,High Risk: Disease Only
06071001812,6071001812,San Bernardino,21.0,30.9,5.8,67.7,13.3,14.4,37.2,3.3,6071001812.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2299.43945292383,,,1462.03412806429,,,21.860000000000003,Critical Risk,False,High Risk: Disease Only
06071001813,6071001813,San Bernardino,24.4,28.3,5.6,64.7,15.9,14.6,38.4,3.3,6071001813.0,California,San Bernardino County,1.0,0.0,1.0,0.0,4575.99997604638,,,2563.89797466993,,,22.259999999999998,Critical Risk,False,High Risk: Disease Only
06071001901,6071001901,San Bernardino,9.6,28.2,5.0,71.6,9.2,11.8,30.5,2.6,6071001901.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3240.28833061457,,,320.25358819589,,,17.02,High Risk,False,High Risk: Disease Only
06071001906,6071001906,San Bernardino,9.7,26.5,4.3,69.3,11.3,11.3,31.3,2.6,6071001906.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4511.45376916602,1074.41059312597,,1266.3816778739,278.537141385023,,16.62,High Risk,False,High Risk: Disease Only
06071001907,6071001907,San Bernardino,8.8,22.2,3.0,68.7,11.9,9.0,30.9,2.1,,,,1.0,0.0,,,,,,,,,14.779999999999998,Medium Risk,False,Low Risk
06071001908,6071001908,San Bernardino,6.7,22.0,3.0,69.4,8.0,8.9,25.4,1.7,,,,1.0,0.0,,,,,,,,,13.2,Medium Risk,False,Low Risk
06071001909,6071001909,San Bernardino,7.3,25.1,3.5,70.1,9.5,10.0,25.8,2.1,,,,1.0,0.0,,,,,,,,,14.34,Medium Risk,False,Low Risk
06071001910,6071001910,San Bernardino,12.7,27.4,4.2,67.9,13.0,11.2,31.9,2.5,,,,1.0,0.0,,,,,,,,,17.479999999999997,High Risk,False,High Risk: Disease Only
06071001911,6071001911,San Bernardino,7.9,25.7,4.0,71.2,8.2,10.2,28.6,2.1,,,,1.0,0.0,,,,,,,,,15.280000000000001,High Risk,False,High Risk: Disease Only
06071002011,6071002011,San Bernardino,5.7,32.4,6.8,74.3,10.7,12.2,31.2,3.4,6071002011.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4005.99998420756,3133.82503163069,,337.524820267688,244.134035098366,,17.66,High Risk,False,High Risk: Disease Only
06071002013,6071002013,San Bernardino,8.4,34.2,7.4,74.1,12.1,13.3,33.7,3.9,6071002013.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2251.12210375071,,,322.481644753367,,,19.400000000000002,High Risk,False,High Risk: Disease Only
06071002014,6071002014,San Bernardino,6.0,31.0,6.2,74.7,7.9,11.0,29.6,3.0,6071002014.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3610.59594300843,1773.13816165947,,350.047611457951,159.79333055504,,16.759999999999998,High Risk,False,High Risk: Disease Only
06071002015,6071002015,San Bernardino,7.9,30.4,5.7,72.4,10.5,11.2,32.1,3.0,6071002015.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1359.41386065743,,,401.126138326785,,,17.46,High Risk,False,High Risk: Disease Only
06071002016,6071002016,San Bernardino,9.6,31.7,5.9,71.9,11.6,11.8,33.6,3.2,6071002016.0,California,San Bernardino County,1.0,0.0,0.0,0.0,429.801741696894,,,143.658975306898,,,18.52,High Risk,False,High Risk: Disease Only
06071002017,6071002017,San Bernardino,6.4,33.8,6.9,74.5,10.9,13.0,30.7,3.6,6071002017.0,California,San Bernardino County,1.0,0.0,0.0,0.0,5531.59925086517,4399.17234147806,,417.160127137671,360.905659046839,,18.16,High Risk,False,High Risk: Disease Only
06071002018,6071002018,San Bernardino,6.6,31.6,5.7,73.2,10.3,11.6,30.8,3.0,6071002018.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3594.21027133241,491.19680583477,,675.064011178329,88.0815669745207,,17.259999999999998,High Risk,False,High Risk: Disease Only
06071002019,6071002019,San Bernardino,8.5,29.8,5.3,71.7,12.1,12.1,33.2,3.1,6071002019.0,California,San Bernardino County,1.0,0.0,0.0,0.0,988.639357394015,69.7414994239807,,156.538846716714,9.89241117238998,,17.78,High Risk,False,High Risk: Disease Only
06071002021,6071002021,San Bernardino,5.5,29.7,5.1,73.2,8.8,11.2,28.8,2.6,6071002021.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2217.70421128348,1808.75729506463,,149.135448076762,110.184393402655,,16.06,High Risk,False,High Risk: Disease Only
06071002023,6071002023,San Bernardino,9.5,35.0,6.9,74.4,11.7,13.7,34.1,3.9,6071002023.0,California,San Bernardino County,1.0,0.0,0.0,0.0,353.3903465271,,,89.3117475509644,,,19.84,High Risk,False,High Risk: Disease Only
06071002025,6071002025,San Bernardino,8.6,33.8,7.2,73.5,11.5,13.0,32.3,3.8,6071002025.0,California,San Bernardino County,1.0,0.0,0.0,0.0,890.52767688036,,,57.3973846063018,,,18.979999999999997,High Risk,False,High Risk: Disease Only
06071002027,6071002027,San Bernardino,8.9,34.0,6.2,73.1,10.5,12.4,33.0,3.4,6071002027.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3044.18599915877,,,785.659527633339,,,18.9,High Risk,False,High Risk: Disease Only
06071002028,6071002028,San Bernardino,9.1,28.3,4.9,71.0,11.5,11.2,34.0,2.7,6071002028.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1038.33364129066,,,291.6000880301,,,17.5,High Risk,False,High Risk: Disease Only
06071002029,6071002029,San Bernardino,7.2,29.6,5.1,72.3,10.0,11.0,30.5,2.6,6071002029.0,California,San Bernardino County,1.0,0.0,0.0,0.0,761.024382829666,,,101.196259573102,,,16.68,High Risk,False,High Risk: Disease Only
06071002031,6071002031,San Bernardino,5.5,27.3,4.4,72.2,8.8,10.7,28.2,2.4,6071002031.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1424.19327020645,,,185.855445593596,,,15.219999999999999,High Risk,False,High Risk: Disease Only
06071002035,6071002035,San Bernardino,6.8,28.1,4.7,72.3,9.2,11.0,30.8,2.7,6071002035.0,California,San Bernardino County,1.0,0.0,0.0,0.0,336.997108697891,,,74.1323493719101,,,16.279999999999998,High Risk,False,High Risk: Disease Only
06071002037,6071002037,San Bernardino,8.5,27.6,4.2,71.4,9.7,11.0,31.7,2.4,6071002037.0,California,San Bernardino County,1.0,0.0,0.0,0.0,7597.13645311003,1598.94410014153,,1290.16602141611,179.576954990625,,16.6,High Risk,False,High Risk: Disease Only
06071002038,6071002038,San Bernardino,8.1,29.5,4.8,72.6,10.2,12.4,32.3,2.8,6071002038.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1339.13462555408,,,219.207320641726,,,17.419999999999998,High Risk,False,High Risk: Disease Only
06071002039,6071002039,San Bernardino,6.4,26.8,3.8,70.8,8.9,9.6,29.8,2.2,,,,1.0,0.0,,,,,,,,,15.280000000000001,High Risk,False,High Risk: Disease Only
06071002040,6071002040,San Bernardino,7.9,25.0,3.8,69.7,10.7,9.9,31.8,2.2,,,,1.0,0.0,,,,,,,,,15.680000000000001,High Risk,False,High Risk: Disease Only
06071002041,6071002041,San Bernardino,5.7,27.0,4.2,72.5,7.9,9.9,28.6,2.2,,,,1.0,0.0,,,,,,,,,15.080000000000002,High Risk,False,High Risk: Disease Only
06071002042,6071002042,San Bernardino,5.8,27.2,4.3,72.2,8.6,9.9,29.0,2.3,,,,1.0,0.0,,,,,,,,,15.24,High Risk,False,High Risk: Disease Only
06071002043,6071002043,San Bernardino,4.6,25.9,3.8,72.6,7.4,10.0,25.8,2.1,,,,1.0,0.0,,,,,,,,,14.02,Medium Risk,False,Low Risk
06071002044,6071002044,San Bernardino,7.6,27.6,4.6,71.3,10.9,11.0,31.3,2.6,,,,1.0,0.0,,,,,,,,,16.419999999999998,High Risk,False,High Risk: Disease Only
06071002045,6071002045,San Bernardino,7.5,27.0,4.7,71.5,9.4,10.2,31.0,2.5,,,,1.0,0.0,,,,,,,,,16.080000000000002,High Risk,False,High Risk: Disease Only
06071002046,6071002046,San Bernardino,5.8,26.0,4.0,72.8,7.4,9.9,28.0,2.2,,,,1.0,0.0,,,,,,,,,14.74,Medium Risk,False,Low Risk
06071002047,6071002047,San Bernardino,5.9,21.4,3.0,69.4,7.2,7.4,29.4,1.7,,,,1.0,0.0,,,,,,,,,13.419999999999998,Medium Risk,False,Low Risk
06071002048,6071002048,San Bernardino,5.9,26.0,4.1,71.5,9.4,10.2,27.8,2.2,,,,1.0,0.0,,,,,,,,,14.8,Medium Risk,False,Low Risk
06071002049,6071002049,San Bernardino,9.7,25.6,3.9,69.1,12.7,10.1,33.8,2.4,,,,1.0,0.0,,,,,,,,,16.62,High Risk,False,High Risk: Disease Only
06071002050,6071002050,San Bernardino,7.8,29.7,4.9,72.1,12.0,12.0,33.9,3.0,,,,1.0,0.0,,,,,,,,,17.66,High Risk,False,High Risk: Disease Only
06071002051,6071002051,San Bernardino,6.2,24.6,3.5,70.8,8.7,8.9,31.6,2.1,,,,1.0,0.0,,,,,,,,,14.959999999999999,Medium Risk,False,Low Risk
06071002101,6071002101,San Bernardino,15.2,32.0,5.5,70.8,13.1,13.6,38.3,3.4,6071002101.0,California,San Bernardino County,1.0,0.0,1.0,0.0,3134.23213148117,,,1856.03448210936,,,20.92,Critical Risk,False,High Risk: Disease Only
06071002103,6071002103,San Bernardino,11.4,29.3,4.9,71.0,12.4,11.9,36.3,3.0,6071002103.0,California,San Bernardino County,1.0,0.0,0.0,0.0,287.435381382704,,,164.923985894769,,,18.759999999999998,High Risk,False,High Risk: Disease Only
06071002105,6071002105,San Bernardino,11.4,31.6,6.0,71.8,12.3,13.5,34.4,3.5,6071002105.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3358.03889299929,85.725757598877,,1186.08371352032,37.5845680236816,,19.380000000000003,High Risk,False,High Risk: Disease Only
06071002107,6071002107,San Bernardino,12.9,28.1,5.1,68.6,13.2,12.2,35.2,3.1,6071002107.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2020.82868486457,,,734.24269543041,,,18.7,High Risk,False,High Risk: Disease Only
06071002109,6071002109,San Bernardino,10.1,23.3,3.2,68.2,11.8,8.7,34.8,2.1,6071002109.0,California,San Bernardino County,1.0,1.0,1.0,1.0,3899.62074787915,1903.82440698147,,1266.31079162844,567.394184410572,,16.02,High Risk,True,High Risk: Desert + Disease
06071002111,6071002111,San Bernardino,10.4,24.9,3.8,69.1,10.6,9.7,33.0,2.4,,,,1.0,0.0,,,,,,,,,16.360000000000003,High Risk,False,High Risk: Disease Only
06071002112,6071002112,San Bernardino,7.5,24.5,3.6,69.7,9.8,8.7,32.7,2.2,,,,1.0,0.0,,,,,,,,,15.4,High Risk,False,High Risk: Disease Only
06071002204,6071002204,San Bernardino,18.0,27.7,4.9,67.2,12.6,12.8,36.6,2.9,6071002204.0,California,San Bernardino County,1.0,0.0,1.0,0.0,3903.63765238971,319.779710613191,,1928.06878917944,120.501914500259,,20.0,High Risk,False,High Risk: Disease Only
06071002206,6071002206,San Bernardino,11.5,28.2,4.8,69.3,12.2,11.9,34.6,2.7,6071002206.0,California,San Bernardino County,1.0,0.0,0.0,0.0,5683.13762353361,1848.23769377172,,636.672764976509,254.395014663227,,18.2,High Risk,False,High Risk: Disease Only
06071002207,6071002207,San Bernardino,17.6,27.9,4.2,64.8,16.3,10.5,37.6,2.6,6071002207.0,California,San Bernardino County,1.0,1.0,1.0,1.0,3103.75575898448,2886.99992823601,,78.7213642254937,0.0,,19.559999999999995,High Risk,True,High Risk: Desert + Disease
06071002306,6071002306,San Bernardino,13.5,29.7,4.8,69.4,11.3,12.7,35.8,2.8,6071002306.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4161.23676986247,786.876548618078,,901.195086793974,123.951540619135,,19.3,High Risk,False,High Risk: Disease Only
06071002307,6071002307,San Bernardino,18.5,29.4,5.5,70.5,11.2,13.3,37.2,3.1,6071002307.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4977.61996585783,1517.62308905926,,1162.36792352179,358.609140633955,,20.78,Critical Risk,False,High Risk: Disease Only
06071002308,6071002308,San Bernardino,13.9,28.7,5.1,68.4,12.9,13.2,35.0,3.0,,,,1.0,0.0,,,,,,,,,19.18,High Risk,False,High Risk: Disease Only
06071002309,6071002309,San Bernardino,16.7,28.5,4.6,67.6,13.4,12.2,35.2,2.7,,,,1.0,0.0,,,,,,,,,19.44,High Risk,False,High Risk: Disease Only
06071002310,6071002310,San Bernardino,10.2,28.7,4.3,70.5,11.4,11.5,33.8,2.6,,,,1.0,0.0,,,,,,,,,17.7,High Risk,False,High Risk: Disease Only
06071002311,6071002311,San Bernardino,9.8,28.3,4.5,70.1,11.4,11.6,33.7,2.7,,,,1.0,0.0,,,,,,,,,17.580000000000002,High Risk,False,High Risk: Disease Only
06071002312,6071002312,San Bernardino,9.4,26.9,4.2,70.2,9.6,10.9,31.4,2.4,,,,1.0,0.0,,,,,,,,,16.560000000000002,High Risk,False,High Risk: Disease Only
06071002313,6071002313,San Bernardino,14.6,28.3,4.6,68.7,11.9,12.4,35.0,2.7,,,,1.0,0.0,,,,,,,,,18.979999999999997,High Risk,False,High Risk: Disease Only
06071002314,6071002314,San Bernardino,8.9,25.7,4.0,70.4,9.4,9.9,30.4,2.3,,,,1.0,0.0,,,,,,,,,15.780000000000001,High Risk,False,High Risk: Disease Only
06071002315,6071002315,San Bernardino,8.2,27.0,4.0,70.8,11.0,11.1,32.9,2.5,,,,1.0,0.0,,,,,,,,,16.64,High Risk,False,High Risk: Disease Only
06071002403,6071002403,San Bernardino,23.3,29.7,6.2,67.2,15.2,15.5,40.0,3.6,,,,1.0,0.0,,,,,,,,,22.94,Critical Risk,False,High Risk: Disease Only
06071002404,6071002404,San Bernardino,21.2,29.1,5.5,65.9,14.4,14.0,37.9,3.2,,,,1.0,0.0,,,,,,,,,21.54,Critical Risk,False,High Risk: Disease Only
06071002405,6071002405,San Bernardino,21.1,26.9,4.7,67.4,11.3,12.4,37.0,2.7,,,,1.0,0.0,,,,,,,,,20.419999999999998,Critical Risk,False,High Risk: Disease Only
06071002406,6071002406,San Bernardino,20.4,27.2,4.5,66.1,13.6,12.3,38.5,2.7,,,,1.0,0.0,,,,,,,,,20.580000000000002,Critical Risk,False,High Risk: Disease Only
06071002501,6071002501,San Bernardino,24.2,31.7,6.8,66.9,17.0,16.6,41.1,4.0,6071002501.0,California,San Bernardino County,1.0,1.0,1.0,1.0,5343.71046950936,2106.12418953609,,2970.3697990363,1151.13624626002,,24.080000000000002,Critical Risk,True,High Risk: Desert + Disease
06071002503,6071002503,San Bernardino,22.8,25.5,5.1,65.3,14.0,13.1,37.4,2.9,,,,1.0,0.0,,,,,,,,,20.779999999999998,Critical Risk,False,High Risk: Disease Only
06071002504,6071002504,San Bernardino,19.4,27.4,4.8,68.1,11.3,13.0,37.0,2.7,,,,1.0,0.0,,,,,,,,,20.32,Critical Risk,False,High Risk: Disease Only
06071002602,6071002602,San Bernardino,16.9,27.3,4.7,68.1,12.5,12.9,38.1,2.8,6071002602.0,California,San Bernardino County,1.0,0.0,0.0,0.0,461.325073599815,,,131.090766251087,,,19.98,High Risk,False,High Risk: Disease Only
06071002604,6071002604,San Bernardino,16.1,26.2,4.6,67.0,13.1,12.2,37.0,2.7,6071002604.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1086.589864254,,,309.723791360855,,,19.22,High Risk,False,High Risk: Disease Only
06071002606,6071002606,San Bernardino,15.3,26.6,4.3,67.1,12.2,11.7,34.9,2.6,6071002606.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4040.51656642556,991.517037302256,,1026.92323528416,209.325982928276,,18.56,High Risk,False,High Risk: Disease Only
06071002608,6071002608,San Bernardino,13.2,26.8,4.5,69.3,10.3,12.0,33.1,2.6,,,,1.0,0.0,,,,,,,,,17.92,High Risk,False,High Risk: Disease Only
06071002609,6071002609,San Bernardino,19.1,30.2,5.5,67.7,12.9,13.6,36.3,3.0,,,,1.0,0.0,,,,,,,,,20.939999999999998,Critical Risk,False,High Risk: Disease Only
06071002610,6071002610,San Bernardino,13.6,25.7,3.9,68.7,9.9,10.7,32.5,2.3,,,,1.0,0.0,,,,,,,,,17.279999999999998,High Risk,False,High Risk: Disease Only
06071002611,6071002611,San Bernardino,12.8,26.1,4.2,69.3,10.7,11.7,34.6,2.6,,,,1.0,0.0,,,,,,,,,17.88,High Risk,False,High Risk: Disease Only
